dep;jour;incid_hosp;incid_rea;incid_dc;incid_rad
38;21/09/2020;34;5;5;9
38;22/09/2020;20;3;3;7
38;23/09/2020;18;0;1;14
38;24/09/2020;16;3;1;9
38;25/09/2020;7;1;2;11
38;26/09/2020;13;0;1;5
38;27/09/2020;6;1;1;10
38;28/09/2020;9;0;1;4
38;29/09/2020;20;1;1;29
38;30/09/2020;16;4;0;9
38;01/10/2020;9;4;3;9
38;02/10/2020;6;1;0;6
38;03/10/2020;22;1;2;8
38;04/10/2020;11;4;2;1
38;05/10/2020;8;1;1;7
38;06/10/2020;28;3;0;19
38;07/10/2020;28;3;2;8
38;08/10/2020;9;3;2;15
38;09/10/2020;26;4;3;16
38;10/10/2020;19;5;1;14
38;11/10/2020;7;2;0;2
38;12/10/2020;39;2;2;19
38;13/10/2020;42;7;0;10
38;14/10/2020;23;3;3;12
38;15/10/2020;33;3;1;9
38;16/10/2020;30;6;2;11
38;17/10/2020;20;5;6;20
38;18/10/2020;20;5;4;6
38;19/10/2020;74;11;4;29
38;20/10/2020;68;12;5;22
38;21/10/2020;50;10;2;34
38;22/10/2020;58;8;4;40
38;23/10/2020;67;8;5;27
38;24/10/2020;53;2;3;17
38;25/10/2020;67;5;2;11
